engine,kind,config,benchmark,scenario,run_id,n_dim,atoms,rho,steps,dt,ranks,threads,bind,loop_time_s,timesteps_per_second,matom_step_per_second,cpu_use_percent,pair_time_s,neigh_time_s,comm_time_s,modify_time_s,total_neighbors,neighbor_list_builds,wall_time_s,datafile,input_file,lammps_bin,command,result_dir
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose,20260423_222546,100,1000000,0.8442,500,0.005,1,11,close,31.8689,unknown,15.689,1096.7%,15.013,11.113,2.1928,1.9357,37710977,84,36.74321,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose/20260423_222546/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose/20260423_222546/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 11,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose/20260423_222546
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose,20260424_000057,100,1000000,0.8442,500,0.005,1,11,close,31.7987,unknown,15.724,1096.9%,14.992,11.09,2.1616,1.942,37710977,84,36.646289,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose/20260424_000057/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose/20260424_000057/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 11,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose/20260424_000057
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose,20260424_003622,100,1000000,0.8442,500,0.005,1,11,close,31.8281,unknown,15.709,1096.6%,14.986,11.111,2.1861,1.9406,37710977,84,36.678072,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose/20260424_003622/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose/20260424_003622/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 11,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose/20260424_003622
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose,20260423_222546,100,1000000,0.8442,500,0.005,1,16,close,25.2041,unknown,19.838,1594.4%,11.2,7.9027,2.1905,2.2928,37710977,84,29.75283,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose/20260423_222546/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose/20260423_222546/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 16,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose/20260423_222546
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose,20260424_000057,100,1000000,0.8442,500,0.005,1,16,close,25.2515,unknown,19.801,1593.9%,11.202,7.9114,2.2006,2.3096,37710977,84,29.686698,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose/20260424_000057/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose/20260424_000057/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 16,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose/20260424_000057
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose,20260424_003622,100,1000000,0.8442,500,0.005,1,16,close,25.2244,unknown,19.822,1593.6%,11.194,7.8996,2.197,2.3019,37710977,84,33.022174,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose/20260424_003622/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose/20260424_003622/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 16,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose/20260424_003622
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose,20260423_222546,100,1000000,0.8442,500,0.005,1,1,close,268.546,unknown,1.862,100.0%,147.92,112.6,1.9537,4.256,37710977,84,291.802854,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose/20260423_222546/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose/20260423_222546/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 1,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose/20260423_222546
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose,20260424_000057,100,1000000,0.8442,500,0.005,1,1,close,267.25,unknown,1.871,100.0%,147.02,112.55,1.8872,4.0345,37710977,84,290.39702,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose/20260424_000057/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose/20260424_000057/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 1,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose/20260424_000057
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose,20260424_003622,100,1000000,0.8442,500,0.005,1,1,close,267.498,unknown,1.869,100.0%,147.19,112.59,1.9139,4.0418,37710977,84,290.657415,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose/20260424_003622/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose/20260424_003622/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 1,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose/20260424_003622
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose,20260423_222546,100,1000000,0.8442,500,0.005,1,23,close,21.7247,unknown,23.015,2289.6%,9.181,5.7892,2.1846,2.9257,37710977,84,26.065555,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose/20260423_222546/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose/20260423_222546/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 23,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose/20260423_222546
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose,20260424_000057,100,1000000,0.8442,500,0.005,1,23,close,21.6984,unknown,23.043,2290.8%,9.1408,5.7853,2.2047,2.9216,37710977,84,25.988692,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose/20260424_000057/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose/20260424_000057/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 23,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose/20260424_000057
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose,20260424_003622,100,1000000,0.8442,500,0.005,1,23,close,21.7048,unknown,23.036,2289.8%,9.1389,5.8032,2.1964,2.9208,37710977,84,26.007755,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose/20260424_003622/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose/20260424_003622/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 23,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose/20260424_003622
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose,20260423_222546,100,1000000,0.8442,500,0.005,1,2,close,138.937,unknown,3.599,199.8%,75.455,56.971,2.0553,2.7349,37710977,84,152.110658,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose/20260423_222546/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose/20260423_222546/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 2,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose/20260423_222546
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose,20260424_000057,100,1000000,0.8442,500,0.005,1,2,close,138.739,unknown,3.604,199.9%,75.403,56.947,2.0438,2.6563,37710977,84,151.899729,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose/20260424_000057/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose/20260424_000057/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 2,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose/20260424_000057
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose,20260424_003622,100,1000000,0.8442,500,0.005,1,2,close,138.999,unknown,3.597,199.7%,75.427,57.089,2.0812,2.6989,37710977,84,152.189454,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose/20260424_003622/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose/20260424_003622/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 2,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose/20260424_003622
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose,20260423_222546,100,1000000,0.8442,500,0.005,1,32,close,20.126,unknown,24.843,3183.5%,8.3632,4.4019,2.2171,3.468,37710977,84,24.478618,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose/20260423_222546/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose/20260423_222546/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 32,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose/20260423_222546
