engine,kind,config,benchmark,scenario,run_id,scaling,n,particles,particles_processed,rho,dt,steps,steps_processed,bx,by,bz,schedule,layout,executor,ordering,threads,wall_time_seconds,integration_time_s,throughput_it_per_s,performance_mups,avg_step_time_s,median_step_time_s,min_step_time_s,max_step_time_s,std_deviation_s,hostname,run_date,build_dir,stdout_file,stderr_file,command,result_dir
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t3,20260423_233036,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,none,3,67.74092,67.7408,7.38,7.38,0.135482,0.135247,0.131878,0.15892,0.002132,cm4r15c06s08,2026-04-23T23:40:05+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t3/20260423_233036/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t3/20260423_233036/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 3 500 2 2 2 C08 SoA OmpExecutor none strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t3/20260423_233036
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t32,20260423_233036,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,none,32,10.67462,10.67453,46.84,46.84,0.021349,0.021606,0.019572,0.028419,0.000844,cm4r15c06s08,2026-04-23T23:44:23+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t32/20260423_233036/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t32/20260423_233036/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 32 500 2 2 2 C08 SoA OmpExecutor none strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t32/20260423_233036
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t4,20260423_233036,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,none,4,52.28426,52.28413,9.56,9.56,0.104568,0.104623,0.102018,0.108835,0.000781,cm4r15c06s08,2026-04-23T23:41:19+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t4/20260423_233036/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t4/20260423_233036/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 4 500 2 2 2 C08 SoA OmpExecutor none strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t4/20260423_233036
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t45,20260423_233036,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,none,45,9.66118,9.66109,51.75,51.75,0.019322,0.019329,0.018869,0.019832,0.000129,cm4r15c06s08,2026-04-23T23:44:35+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t45/20260423_233036/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t45/20260423_233036/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 45 500 2 2 2 C08 SoA OmpExecutor none strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t45/20260423_233036
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t56,20260423_233036,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,none,56,10.01892,10.01879,49.91,49.91,0.020038,0.019984,0.019034,0.021135,0.000384,cm4r15c06s08,2026-04-23T23:44:46+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t56/20260423_233036/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t56/20260423_233036/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 56 500 2 2 2 C08 SoA OmpExecutor none strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t56/20260423_233036
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t6,20260423_233036,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,none,6,35.67438,35.67429,14.02,14.02,0.071349,0.071279,0.069234,0.073876,0.000699,cm4r15c06s08,2026-04-23T23:42:17+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t6/20260423_233036/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t6/20260423_233036/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 6 500 2 2 2 C08 SoA OmpExecutor none strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t6/20260423_233036
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t8,20260423_233036,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,none,8,27.63439,27.63427,18.09,18.09,0.055269,0.055069,0.053882,0.068342,0.001042,cm4r15c06s08,2026-04-23T23:42:56+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t8/20260423_233036/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t8/20260423_233036/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 8 500 2 2 2 C08 SoA OmpExecutor none strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t8/20260423_233036
april,argon_scaling,native,argon_block,weak_n102_p1061208_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32,20260423_234701,weak,102,1061208,530604000,0.8442,1e-07,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,32,6.78985,6.78978,73.64,78.15,0.01358,0.013583,0.01349,0.014128,4.7e-05,cm4r15c06s08,2026-04-24T00:00:26+02:00,build/april-native,results/april/native/argon_block/weak_n102_p1061208_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32/20260423_234701/stdout.log,results/april/native/argon_block/weak_n102_p1061208_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32/20260423_234701/stderr.log,build/april-native/bin/argon_block 102 0.8442 0.0000001 32 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n102_p1061208_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32/20260423_234701
april,argon_scaling,native,argon_block,weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t32,20260423_200650,weak,102,1061208,530604000,0.8442,0.005,500,500,2,2,2,C08,SoA,NativeSpinExecutor,hilbert,32,10.499,10.4989,47.62,50.54,0.020998,0.021006,0.014173,0.024351,0.000377,cm4r15c06s08,2026-04-23T20:22:30+02:00,build/april-native,results/april/native/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t32/20260423_200650/stdout.log,results/april/native/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t32/20260423_200650/stderr.log,build/april-native/bin/argon_block 102 0.8442 0.005 32 500 2 2 2 C08 SoA NativeSpinExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t32/20260423_200650
april,argon_scaling,native,argon_block,weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32,20260423_193432,weak,102,1061208,530604000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,32,11.06066,11.06055,45.21,47.97,0.022121,0.022668,0.013827,0.029705,0.001125,cm4r15c06s08,2026-04-23T19:49:56+02:00,build/april-native,results/april/native/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32/20260423_193432/stdout.log,results/april/native/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32/20260423_193432/stderr.log,build/april-native/bin/argon_block 102 0.8442 0.005 32 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32/20260423_193432
april,argon_scaling,native,argon_block,weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32,20260423_195043,weak,102,1061208,530604000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,32,11.03725,11.03715,45.3,48.07,0.022074,0.022592,0.013791,0.030938,0.001135,cm4r15c06s08,2026-04-23T20:06:03+02:00,build/april-native,results/april/native/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32/20260423_195043/stdout.log,results/april/native/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32/20260423_195043/stderr.log,build/april-native/bin/argon_block 102 0.8442 0.005 32 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32/20260423_195043
april,argon_scaling,native,argon_block,weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32,20260423_202314,weak,102,1061208,530604000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,32,11.02564,11.02553,45.35,48.13,0.022051,0.022589,0.013765,0.029298,0.001061,cm4r15c06s08,2026-04-23T20:38:31+02:00,build/april-native,results/april/native/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32/20260423_202314/stdout.log,results/april/native/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32/20260423_202314/stderr.log,build/april-native/bin/argon_block 102 0.8442 0.005 32 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32/20260423_202314
april,argon_scaling,native,argon_block,weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32,20260424_002014,weak,102,1061208,530604000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,32,11.03343,11.03332,45.32,48.09,0.022067,0.022596,0.013797,0.032818,0.001123,cm4r15c06s08,2026-04-24T00:35:35+02:00,build/april-native,results/april/native/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32/20260424_002014/stdout.log,results/april/native/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32/20260424_002014/stderr.log,build/april-native/bin/argon_block 102 0.8442 0.005 32 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t32/20260424_002014
april,argon_scaling,native,argon_block,weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t32,20260423_233036,weak,102,1061208,530604000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,none,32,11.1884,11.18828,44.69,47.42,0.022377,0.022896,0.01343,0.030706,0.001123,cm4r15c06s08,2026-04-23T23:46:14+02:00,build/april-native,results/april/native/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t32/20260423_233036/stdout.log,results/april/native/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t32/20260423_233036/stderr.log,build/april-native/bin/argon_block 102 0.8442 0.005 32 500 2 2 2 C08 SoA OmpExecutor none weak_scaling,results/april/native/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t32/20260423_233036
april,argon_scaling,native,argon_block,weak_n114_p1481544_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45,20260423_234701,weak,114,1481544,740772000,0.8442,1e-07,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,45,7.57031,7.57021,66.05,97.85,0.01514,0.014908,0.014263,0.01746,0.000763,cm4r15c06s08,2026-04-24T00:00:34+02:00,build/april-native,results/april/native/argon_block/weak_n114_p1481544_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45/20260423_234701/stdout.log,results/april/native/argon_block/weak_n114_p1481544_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45/20260423_234701/stderr.log,build/april-native/bin/argon_block 114 0.8442 0.0000001 45 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n114_p1481544_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45/20260423_234701
april,argon_scaling,native,argon_block,weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t45,20260423_200650,weak,114,1481544,740772000,0.8442,0.005,500,500,2,2,2,C08,SoA,NativeSpinExecutor,hilbert,45,12.4366,12.43646,40.2,59.56,0.024873,0.024853,0.024346,0.033113,0.00042,cm4r15c06s08,2026-04-23T20:22:42+02:00,build/april-native,results/april/native/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t45/20260423_200650/stdout.log,results/april/native/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t45/20260423_200650/stderr.log,build/april-native/bin/argon_block 114 0.8442 0.005 45 500 2 2 2 C08 SoA NativeSpinExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t45/20260423_200650
april,argon_scaling,native,argon_block,weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45,20260423_193432,weak,114,1481544,740772000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,45,13.90353,13.90344,35.96,53.28,0.027807,0.028361,0.024222,0.03876,0.001418,cm4r15c06s08,2026-04-23T19:50:09+02:00,build/april-native,results/april/native/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45/20260423_193432/stdout.log,results/april/native/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45/20260423_193432/stderr.log,build/april-native/bin/argon_block 114 0.8442 0.005 45 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45/20260423_193432
april,argon_scaling,native,argon_block,weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45,20260423_195043,weak,114,1481544,740772000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,45,13.93814,13.93803,35.87,53.15,0.027876,0.028419,0.024239,0.037389,0.001433,cm4r15c06s08,2026-04-23T20:06:16+02:00,build/april-native,results/april/native/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45/20260423_195043/stdout.log,results/april/native/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45/20260423_195043/stderr.log,build/april-native/bin/argon_block 114 0.8442 0.005 45 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45/20260423_195043
april,argon_scaling,native,argon_block,weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45,20260423_202314,weak,114,1481544,740772000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,45,12.17445,12.17437,41.07,60.85,0.024349,0.0243,0.023953,0.026935,0.000257,cm4r15c06s08,2026-04-23T20:38:44+02:00,build/april-native,results/april/native/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45/20260423_202314/stdout.log,results/april/native/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45/20260423_202314/stderr.log,build/april-native/bin/argon_block 114 0.8442 0.005 45 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45/20260423_202314
april,argon_scaling,native,argon_block,weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45,20260424_002014,weak,114,1481544,740772000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,45,13.9039,13.9038,35.96,53.28,0.027808,0.02833,0.024178,0.038968,0.00145,cm4r15c06s08,2026-04-24T00:35:48+02:00,build/april-native,results/april/native/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45/20260424_002014/stdout.log,results/april/native/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45/20260424_002014/stderr.log,build/april-native/bin/argon_block 114 0.8442 0.005 45 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t45/20260424_002014
april,argon_scaling,native,argon_block,weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t45,20260423_233036,weak,114,1481544,740772000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,none,45,13.7957,13.7956,36.24,53.7,0.027591,0.028094,0.024048,0.035817,0.001351,cm4r15c06s08,2026-04-23T23:46:27+02:00,build/april-native,results/april/native/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t45/20260423_233036/stdout.log,results/april/native/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t45/20260423_233036/stderr.log,build/april-native/bin/argon_block 114 0.8442 0.005 45 500 2 2 2 C08 SoA OmpExecutor none weak_scaling,results/april/native/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_none_t45/20260423_233036
april,argon_scaling,native,argon_block,weak_n122_p1815848_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t56,20260423_234701,weak,122,1815848,907924000,0.8442,1e-07,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,56,8.8266,8.82642,56.65,102.86,0.017653,0.017405,0.015956,0.029772,0.001023,cm4r15c06s08,2026-04-24T00:00:44+02:00,build/april-native,results/april/native/argon_block/weak_n122_p1815848_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t56/20260423_234701/stdout.log,results/april/native/argon_block/weak_n122_p1815848_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t56/20260423_234701/stderr.log,build/april-native/bin/argon_block 122 0.8442 0.0000001 56 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n122_p1815848_rho0.8442_dt0.0000001_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t56/20260423_234701
april,argon_scaling,native,argon_block,weak_n122_p1815848_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t56,20260423_200650,weak,122,1815848,907924000,0.8442,0.005,500,500,2,2,2,C08,SoA,NativeSpinExecutor,hilbert,56,15.0312,15.031,33.26,60.4,0.030062,0.030133,0.027815,0.034829,0.001006,cm4r15c06s08,2026-04-23T20:22:57+02:00,build/april-native,results/april/native/argon_block/weak_n122_p1815848_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t56/20260423_200650/stdout.log,results/april/native/argon_block/weak_n122_p1815848_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t56/20260423_200650/stderr.log,build/april-native/bin/argon_block 122 0.8442 0.005 56 500 2 2 2 C08 SoA NativeSpinExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n122_p1815848_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t56/20260423_200650
april,argon_scaling,native,argon_block,weak_n122_p1815848_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t56,20260423_193432,weak,122,1815848,907924000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,56,15.63375,15.6336,31.98,58.08,0.031267,0.03109,0.028174,0.044963,0.001424,cm4r15c06s08,2026-04-23T19:50:25+02:00,build/april-native,results/april/native/argon_block/weak_n122_p1815848_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t56/20260423_193432/stdout.log,results/april/native/argon_block/weak_n122_p1815848_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t56/20260423_193432/stderr.log,build/april-native/bin/argon_block 122 0.8442 0.005 56 500 2 2 2 C08 SoA OmpExecutor hilbert weak_scaling,results/april/native/argon_block/weak_n122_p1815848_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t56/20260423_193432
