engine,config,benchmark,scaling,scenario,run_id,run_date,hostname,n_dim,atoms,rho,dt,steps,ranks,threads,bind,loop_time_s,timesteps_per_second,matom_step_per_second,cpu_use_percent,pair_time_s,neigh_time_s,comm_time_s,output_time_s,modify_time_s,other_time_s,total_neighbors,neighbor_list_builds,wall_time_s,wall_time_process_s,exit_status,result_dir
lammps,openmp-native,argon_block,weak,weak_n46_p97336_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose,20260630_013656_weak_rep3,2026-06-30T02:36:24+02:00,cm4r15c06s04,46,97336,0.8442,0.005,500,1,3,close,9.05078,,5.377,299.7,4.8339,3.7192,0.23628,,0.1487,,3669955,83,10.111651,10.111651,0,results\lammps\openmp-native\argon_block\weak_n46_p97336_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose\20260630_013656_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n51_p132651_rho0.8442_dt0.0000001_steps500_threads_r1_t4_bindclose,20260630_175500_weak_rep1,2026-06-30T18:14:48+02:00,cm4r15c06s03,51,132651,0.8442,1e-07,500,1,4,close,3.31009,,20.037,398.8,2.8258,0.0,0.15443,,0.16997,,5306040,0,4.006335,4.006335,0,results\lammps\openmp-native\argon_block\weak_n51_p132651_rho0.8442_dt0.0000001_steps500_threads_r1_t4_bindclose\20260630_175500_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n51_p132651_rho0.8442_dt0.0000001_steps500_threads_r1_t4_bindclose,20260630_175500_weak_rep2,2026-06-30T18:18:25+02:00,cm4r15c06s03,51,132651,0.8442,1e-07,500,1,4,close,3.31306,,20.019,398.2,2.8278,0.0,0.15544,,0.16955,,5306040,0,4.064152,4.064152,0,results\lammps\openmp-native\argon_block\weak_n51_p132651_rho0.8442_dt0.0000001_steps500_threads_r1_t4_bindclose\20260630_175500_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n51_p132651_rho0.8442_dt0.0000001_steps500_threads_r1_t4_bindclose,20260630_175500_weak_rep3,2026-06-30T18:22:03+02:00,cm4r15c06s03,51,132651,0.8442,1e-07,500,1,4,close,3.31016,,20.037,398.6,2.8276,0.0,0.15509,,0.16887,,5306040,0,4.089304,4.089304,0,results\lammps\openmp-native\argon_block\weak_n51_p132651_rho0.8442_dt0.0000001_steps500_threads_r1_t4_bindclose\20260630_175500_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n51_p132651_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose,20260630_013656_weak_rep1,2026-06-30T02:26:17+02:00,cm4r15c06s04,51,132651,0.8442,0.005,500,1,4,close,9.34852,,7.095,399.4,4.9667,3.7571,0.30355,,0.17231,,5003160,82,10.516095,10.516095,0,results\lammps\openmp-native\argon_block\weak_n51_p132651_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose\20260630_013656_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n51_p132651_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose,20260630_013656_weak_rep2,2026-06-30T02:31:26+02:00,cm4r15c06s04,51,132651,0.8442,0.005,500,1,4,close,9.36583,,7.082,399.1,4.9793,3.761,0.30445,,0.17223,,5003160,82,10.540266,10.540266,0,results\lammps\openmp-native\argon_block\weak_n51_p132651_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose\20260630_013656_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n51_p132651_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose,20260630_013656_weak_rep3,2026-06-30T02:36:34+02:00,cm4r15c06s04,51,132651,0.8442,0.005,500,1,4,close,9.31979,,7.117,399.5,4.9475,3.7521,0.30178,,0.1706,,5003160,82,10.492711,10.492711,0,results\lammps\openmp-native\argon_block\weak_n51_p132651_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose\20260630_013656_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n58_p195112_rho0.8442_dt0.0000001_steps500_threads_r1_t6_bindclose,20260630_175500_weak_rep1,2026-06-30T18:14:52+02:00,cm4r15c06s03,58,195112,0.8442,1e-07,500,1,6,close,3.06393,,31.84,597.7,2.3876,0.0,0.21209,,0.20613,,7804480,0,3.912814,3.912814,0,results\lammps\openmp-native\argon_block\weak_n58_p195112_rho0.8442_dt0.0000001_steps500_threads_r1_t6_bindclose\20260630_175500_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n58_p195112_rho0.8442_dt0.0000001_steps500_threads_r1_t6_bindclose,20260630_175500_weak_rep2,2026-06-30T18:18:30+02:00,cm4r15c06s03,58,195112,0.8442,1e-07,500,1,6,close,3.06025,,31.878,597.6,2.3877,0.0,0.20878,,0.2047,,7804480,0,3.991603,3.991603,0,results\lammps\openmp-native\argon_block\weak_n58_p195112_rho0.8442_dt0.0000001_steps500_threads_r1_t6_bindclose\20260630_175500_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n58_p195112_rho0.8442_dt0.0000001_steps500_threads_r1_t6_bindclose,20260630_175500_weak_rep3,2026-06-30T18:22:07+02:00,cm4r15c06s03,58,195112,0.8442,1e-07,500,1,6,close,3.011,,32.4,597.3,2.3315,0.0,0.21125,,0.20457,,7804480,0,3.938067,3.938067,0,results\lammps\openmp-native\argon_block\weak_n58_p195112_rho0.8442_dt0.0000001_steps500_threads_r1_t6_bindclose\20260630_175500_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n58_p195112_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose,20260630_013656_weak_rep1,2026-06-30T02:26:28+02:00,cm4r15c06s04,58,195112,0.8442,0.005,500,1,6,close,9.59752,,10.165,598.8,4.9159,3.8008,0.42818,,0.21029,,7357822,83,10.930455,10.930455,0,results\lammps\openmp-native\argon_block\weak_n58_p195112_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose\20260630_013656_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n58_p195112_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose,20260630_013656_weak_rep2,2026-06-30T02:31:37+02:00,cm4r15c06s04,58,195112,0.8442,0.005,500,1,6,close,9.61314,,10.148,598.9,4.9275,3.8048,0.43163,,0.20946,,7357822,83,10.941352,10.941352,0,results\lammps\openmp-native\argon_block\weak_n58_p195112_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose\20260630_013656_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n58_p195112_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose,20260630_013656_weak_rep3,2026-06-30T02:36:46+02:00,cm4r15c06s04,58,195112,0.8442,0.005,500,1,6,close,9.62196,,10.139,598.7,4.9297,3.807,0.43239,,0.21055,,7357822,83,10.954095,10.954095,0,results\lammps\openmp-native\argon_block\weak_n58_p195112_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose\20260630_013656_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n64_p262144_rho0.8442_dt0.0000001_steps500_threads_r1_t8_bindclose,20260630_175500_weak_rep1,2026-06-30T18:14:57+02:00,cm4r15c06s03,64,262144,0.8442,1e-07,500,1,8,close,3.29828,,39.74,795.9,2.2773,0.0,0.31907,,0.25669,,10485760,0,4.322704,4.322704,0,results\lammps\openmp-native\argon_block\weak_n64_p262144_rho0.8442_dt0.0000001_steps500_threads_r1_t8_bindclose\20260630_175500_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n64_p262144_rho0.8442_dt0.0000001_steps500_threads_r1_t8_bindclose,20260630_175500_weak_rep2,2026-06-30T18:18:35+02:00,cm4r15c06s03,64,262144,0.8442,1e-07,500,1,8,close,3.30829,,39.619,795.4,2.2852,0.0,0.32236,,0.25194,,10485760,0,4.326779,4.326779,0,results\lammps\openmp-native\argon_block\weak_n64_p262144_rho0.8442_dt0.0000001_steps500_threads_r1_t8_bindclose\20260630_175500_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n64_p262144_rho0.8442_dt0.0000001_steps500_threads_r1_t8_bindclose,20260630_175500_weak_rep3,2026-06-30T18:22:12+02:00,cm4r15c06s03,64,262144,0.8442,1e-07,500,1,8,close,3.2908,,39.83,796.5,2.2748,0.0,0.30344,,0.25577,,10485760,0,4.310797,4.310797,0,results\lammps\openmp-native\argon_block\weak_n64_p262144_rho0.8442_dt0.0000001_steps500_threads_r1_t8_bindclose\20260630_175500_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n64_p262144_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose,20260630_013656_weak_rep1,2026-06-30T02:26:40+02:00,cm4r15c06s04,64,262144,0.8442,0.005,500,1,8,close,10.1962,,12.855,797.8,5.0481,3.8846,0.59585,,0.27075,,9886951,83,11.625422,11.625422,0,results\lammps\openmp-native\argon_block\weak_n64_p262144_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose\20260630_013656_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n64_p262144_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose,20260630_013656_weak_rep2,2026-06-30T02:31:49+02:00,cm4r15c06s04,64,262144,0.8442,0.005,500,1,8,close,10.209,,12.839,798.1,5.0335,3.8966,0.60367,,0.27495,,9886951,83,11.647684,11.647684,0,results\lammps\openmp-native\argon_block\weak_n64_p262144_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose\20260630_013656_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n64_p262144_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose,20260630_013656_weak_rep3,2026-06-30T02:36:57+02:00,cm4r15c06s04,64,262144,0.8442,0.005,500,1,8,close,10.1964,,12.855,798.0,5.0482,3.8833,0.59676,,0.26527,,9886951,83,11.62158,11.62158,0,results\lammps\openmp-native\argon_block\weak_n64_p262144_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose\20260630_013656_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n71_p357911_rho0.8442_dt0.0000001_steps500_threads_r1_t11_bindclose,20260630_175500_weak_rep1,2026-06-30T18:15:02+02:00,cm4r15c06s03,71,357911,0.8442,1e-07,500,1,11,close,4.02901,,44.417,1095.5,2.464,0.0,0.43819,,0.43512,,14316440,0,5.331156,5.331156,0,results\lammps\openmp-native\argon_block\weak_n71_p357911_rho0.8442_dt0.0000001_steps500_threads_r1_t11_bindclose\20260630_175500_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n71_p357911_rho0.8442_dt0.0000001_steps500_threads_r1_t11_bindclose,20260630_175500_weak_rep2,2026-06-30T18:18:40+02:00,cm4r15c06s03,71,357911,0.8442,1e-07,500,1,11,close,4.05129,,44.172,1093.4,2.4546,0.0,0.4484,,0.45107,,14316440,0,5.354673,5.354673,0,results\lammps\openmp-native\argon_block\weak_n71_p357911_rho0.8442_dt0.0000001_steps500_threads_r1_t11_bindclose\20260630_175500_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n71_p357911_rho0.8442_dt0.0000001_steps500_threads_r1_t11_bindclose,20260630_175500_weak_rep3,2026-06-30T18:22:17+02:00,cm4r15c06s03,71,357911,0.8442,1e-07,500,1,11,close,4.03042,,44.401,1096.2,2.4513,0.0,0.44445,,0.44452,,14316440,0,5.335432,5.335432,0,results\lammps\openmp-native\argon_block\weak_n71_p357911_rho0.8442_dt0.0000001_steps500_threads_r1_t11_bindclose\20260630_175500_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n71_p357911_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose,20260630_013656_weak_rep1,2026-06-30T02:26:52+02:00,cm4r15c06s04,71,357911,0.8442,0.005,500,1,11,close,11.0521,,16.192,1096.2,5.1887,3.9631,0.83259,,0.46404,,13496398,83,12.865999,12.865999,0,results\lammps\openmp-native\argon_block\weak_n71_p357911_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose\20260630_013656_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n71_p357911_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose,20260630_013656_weak_rep2,2026-06-30T02:32:01+02:00,cm4r15c06s04,71,357911,0.8442,0.005,500,1,11,close,11.0611,,16.179,1095.9,5.2017,3.9637,0.83578,,0.45717,,13496398,83,12.87123,12.87123,0,results\lammps\openmp-native\argon_block\weak_n71_p357911_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose\20260630_013656_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n71_p357911_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose,20260630_013656_weak_rep3,2026-06-30T02:37:10+02:00,cm4r15c06s04,71,357911,0.8442,0.005,500,1,11,close,11.0485,,16.197,1096.1,5.1863,3.9638,0.83206,,0.46332,,13496398,83,12.862342,12.862342,0,results\lammps\openmp-native\argon_block\weak_n71_p357911_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose\20260630_013656_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n81_p531441_rho0.8442_dt0.0000001_steps500_threads_r1_t16_bindclose,20260630_175500_weak_rep1,2026-06-30T18:15:09+02:00,cm4r15c06s03,81,531441,0.8442,1e-07,500,1,16,close,5.77156,,46.04,1590.0,3.0549,0.0,0.64037,,1.0373,,21257640,0,7.660088,7.660088,0,results\lammps\openmp-native\argon_block\weak_n81_p531441_rho0.8442_dt0.0000001_steps500_threads_r1_t16_bindclose\20260630_175500_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n81_p531441_rho0.8442_dt0.0000001_steps500_threads_r1_t16_bindclose,20260630_175500_weak_rep2,2026-06-30T18:18:46+02:00,cm4r15c06s03,81,531441,0.8442,1e-07,500,1,16,close,5.77468,,46.015,1590.1,3.0575,0.0,0.63859,,1.039,,21257640,0,7.661681,7.661681,0,results\lammps\openmp-native\argon_block\weak_n81_p531441_rho0.8442_dt0.0000001_steps500_threads_r1_t16_bindclose\20260630_175500_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n81_p531441_rho0.8442_dt0.0000001_steps500_threads_r1_t16_bindclose,20260630_175500_weak_rep3,2026-06-30T18:22:24+02:00,cm4r15c06s03,81,531441,0.8442,1e-07,500,1,16,close,5.77415,,46.019,1589.4,3.0494,0.0,0.64015,,1.0418,,21257640,0,7.661062,7.661062,0,results\lammps\openmp-native\argon_block\weak_n81_p531441_rho0.8442_dt0.0000001_steps500_threads_r1_t16_bindclose\20260630_175500_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n81_p531441_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose,20260630_013656_weak_rep1,2026-06-30T02:27:06+02:00,cm4r15c06s04,81,531441,0.8442,0.005,500,1,16,close,13.236,,20.076,1593.5,5.8556,4.2109,1.2031,,1.0796,,20041294,84,15.652398,15.652398,0,results\lammps\openmp-native\argon_block\weak_n81_p531441_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose\20260630_013656_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n81_p531441_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose,20260630_013656_weak_rep2,2026-06-30T02:32:15+02:00,cm4r15c06s04,81,531441,0.8442,0.005,500,1,16,close,13.2227,,20.096,1593.4,5.8504,4.2085,1.2007,,1.0718,,20041294,84,15.651825,15.651825,0,results\lammps\openmp-native\argon_block\weak_n81_p531441_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose\20260630_013656_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n81_p531441_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose,20260630_013656_weak_rep3,2026-06-30T02:37:24+02:00,cm4r15c06s04,81,531441,0.8442,0.005,500,1,16,close,13.2344,,20.078,1593.7,5.8563,4.2086,1.2092,,1.0743,,20041294,84,15.65695,15.65695,0,results\lammps\openmp-native\argon_block\weak_n81_p531441_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose\20260630_013656_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n91_p753571_rho0.8442_dt0.0000001_steps500_threads_r1_t23_bindclose,20260630_175500_weak_rep1,2026-06-30T18:15:18+02:00,cm4r15c06s03,91,753571,0.8442,1e-07,500,1,23,close,10.0708,,37.414,2284.1,5.6002,0.0,0.86599,,2.1241,,30142840,0,12.859774,12.859774,0,results\lammps\openmp-native\argon_block\weak_n91_p753571_rho0.8442_dt0.0000001_steps500_threads_r1_t23_bindclose\20260630_175500_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n91_p753571_rho0.8442_dt0.0000001_steps500_threads_r1_t23_bindclose,20260630_175500_weak_rep2,2026-06-30T18:18:56+02:00,cm4r15c06s03,91,753571,0.8442,1e-07,500,1,23,close,10.0404,,37.527,2284.0,5.5972,0.0,0.83487,,2.1312,,30142840,0,12.813947,12.813947,0,results\lammps\openmp-native\argon_block\weak_n91_p753571_rho0.8442_dt0.0000001_steps500_threads_r1_t23_bindclose\20260630_175500_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n91_p753571_rho0.8442_dt0.0000001_steps500_threads_r1_t23_bindclose,20260630_175500_weak_rep3,2026-06-30T18:22:33+02:00,cm4r15c06s03,91,753571,0.8442,1e-07,500,1,23,close,10.06,,37.454,2280.9,5.6017,0.0,0.85221,,2.1334,,30142840,0,12.832187,12.832187,0,results\lammps\openmp-native\argon_block\weak_n91_p753571_rho0.8442_dt0.0000001_steps500_threads_r1_t23_bindclose\20260630_175500_weak_rep3
lammps,openmp-native,argon_block,weak,weak_n91_p753571_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose,20260630_013656_weak_rep1,2026-06-30T02:27:23+02:00,cm4r15c06s04,91,753571,0.8442,0.005,500,1,23,close,16.2846,,23.138,2289.2,6.8299,4.3644,1.684,,2.1498,,28419816,84,19.602761,19.602761,0,results\lammps\openmp-native\argon_block\weak_n91_p753571_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose\20260630_013656_weak_rep1
lammps,openmp-native,argon_block,weak,weak_n91_p753571_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose,20260630_013656_weak_rep2,2026-06-30T02:32:32+02:00,cm4r15c06s04,91,753571,0.8442,0.005,500,1,23,close,16.3061,,23.107,2289.8,6.8441,4.3797,1.6735,,2.159,,28419816,84,19.627386,19.627386,0,results\lammps\openmp-native\argon_block\weak_n91_p753571_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose\20260630_013656_weak_rep2
lammps,openmp-native,argon_block,weak,weak_n91_p753571_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose,20260630_013656_weak_rep3,2026-06-30T02:37:41+02:00,cm4r15c06s04,91,753571,0.8442,0.005,500,1,23,close,16.29,,23.13,2289.9,6.8443,4.3575,1.6765,,2.156,,28419816,84,19.864879,19.864879,0,results\lammps\openmp-native\argon_block\weak_n91_p753571_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose\20260630_013656_weak_rep3
