engine,config,benchmark,scenario,run_id,date,hostname,cpu_scaling_enabled,implementation,layout,vector_policy,baseline_variant,kernel,benchmark_args,arg0,arg1,arg2,name,run_name,run_type,aggregate_name,repetition_index,repetitions,threads,iterations,real_time_ms,cpu_time_ms,time_unit,items_per_second,ns_per_interaction,json_path
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD,BM_Baseline_Handcoded_SoA_Rotate_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,0,10,1,5,1434.6870720016418,1434.4733788000212,ms,2923219114.395696,0.3420886224626119,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD,BM_Baseline_Handcoded_SoA_Rotate_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,1,10,1,5,1435.3403988300208,1435.1391998000508,ms,2921862910.9874663,0.3422474053247222,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD,BM_Baseline_Handcoded_SoA_Rotate_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,2,10,1,5,1435.7240178474992,1435.5176679999659,ms,2921092574.111111,0.34233766121030934,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD,BM_Baseline_Handcoded_SoA_Rotate_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,3,10,1,5,1435.4007067427474,1435.1974941998833,ms,2921744231.6799307,0.34226130718670905,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD,BM_Baseline_Handcoded_SoA_Rotate_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,4,10,1,5,1435.447949997624,1435.2529757999946,ms,2921631287.796293,0.3422745382612167,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD,BM_Baseline_Handcoded_SoA_Rotate_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,5,10,1,5,1435.4320930663596,1435.2251593999881,ms,2921687912.5454063,0.3422679046951284,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD,BM_Baseline_Handcoded_SoA_Rotate_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,6,10,1,5,1435.3860920836462,1435.1756970000224,ms,2921788606.6251683,0.3422561090602159,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD,BM_Baseline_Handcoded_SoA_Rotate_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,7,10,1,5,1435.345994509252,1435.1380122000137,ms,2921865328.8765283,0.34224712210966446,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD,BM_Baseline_Handcoded_SoA_Rotate_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,8,10,1,5,1435.2900081945595,1435.0976181999613,ms,2921947571.245794,0.34223748907775325,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD,BM_Baseline_Handcoded_SoA_Rotate_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,9,10,1,5,1435.4256243636091,1435.226811000075,ms,2921684550.3869147,0.3422682985634336,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD,BM_Baseline_Handcoded_SoA_Rotate_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000_mean,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,mean,,10,1,10,1435.347995763696,1435.1444014399976,ms,2921852408.865031,0.3422486457951765,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD,BM_Baseline_Handcoded_SoA_Rotate_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000_median,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,median,,10,1,10,1435.3933994131967,1435.1865955999529,ms,2921766419.1525497,0.3422587081234625,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD,BM_Baseline_Handcoded_SoA_Rotate_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000_stddev,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,stddev,,10,1,10,0.26011883829271754,0.26262683403204623,ms,534838.3997482228,6.263040715932975e-05,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD,BM_Baseline_Handcoded_SoA_Rotate_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000_cv,BM_Baseline_Handcoded_SoA_Rotate_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,cv,,10,1,10,0.0001812235353798769,0.00018299680071812374,ms,0.00018304771251467021,0.00018299680050980183,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD_Batched,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,0,10,1,4,1578.1063651867737,1577.8807227500238,ms,2657539280.086839,0.37628794708438823,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD_Batched,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,1,10,1,4,1600.2057206327222,1599.96546550002,ms,2620856568.7319503,0.38155464588580296,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD_Batched,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,2,10,1,4,1829.972279169332,1829.6236077499657,ms,2291881227.5038424,0.43632278496784505,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD_Batched,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,3,10,1,4,1830.0840033142615,1829.7254027498866,ms,2291753720.912404,0.4363470607137817,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD_Batched,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,4,10,1,4,1812.959913939756,1812.6199594999548,ms,2313380683.040032,0.4322678093282477,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD_Batched,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,5,10,1,4,1578.1597171773672,1577.931742999965,ms,2657453352.213913,0.3763001142303793,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD_Batched,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,6,10,1,4,1578.1897945008654,1577.9675914999984,ms,2657392979.7974586,0.3763086632659871,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD_Batched,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,7,10,1,4,1577.9009515730395,1577.6811982500476,ms,2657875370.924845,0.3762403651199175,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD_Batched,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,8,10,1,4,1578.1618657966826,1577.937296750008,ms,2657443998.9704733,0.37630143867092297,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD_Batched,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,9,10,1,4,1578.0717550311615,1577.8523115000098,ms,2657587132.482376,0.37628117166037317,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD_Batched,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000_mean,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,mean,,10,1,10,1654.1812366321963,1653.918529924988,ms,2546316431.466414,0.3944212000927646,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD_Batched,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000_median,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,median,,10,1,10,1578.1758301487741,1577.9524441250032,ms,2657418489.383966,0.376305050968455,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD_Batched,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000_stddev,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,stddev,,10,1,10,117.70959332234693,117.64968758135976,ms,171136910.9200203,0.028056721130321424,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Rotate_SIMD_Batched,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched,16/500,16,500,,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000_cv,BM_Baseline_Handcoded_SoA_Rotate_SIMD_Batched/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,cv,,10,1,10,0.07115882511277656,0.07113390741604163,ms,0.06720960081990408,0.07113390741603827,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Reduce_Broadcast_SIMD,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,0,10,1,3,2151.163037145524,2150.7658953332793,ms,1949668259.6179142,0.5129077703690856,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Reduce_Broadcast_SIMD,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,1,10,1,3,2163.1162014793595,2162.7009239998642,ms,1938908867.8265452,0.5157539978250592,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Reduce_Broadcast_SIMD,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,2,10,1,3,2158.655119367024,2158.255708333248,ms,1942902309.401668,0.5146939170132325,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Reduce_Broadcast_SIMD,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,3,10,1,3,2131.257662109659,2130.8513729999654,ms,1967889479.8262722,0.5081586187900559,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Reduce_Broadcast_SIMD,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,4,10,1,3,2159.605317357245,2159.2036876666803,ms,1942049295.2804384,0.5149199880920616,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Reduce_Broadcast_SIMD,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,5,10,1,3,2159.5974846649565,2159.183537000066,ms,1942067419.5330682,0.5149151826255498,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Reduce_Broadcast_SIMD,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,6,10,1,3,2164.771178409081,2164.383551000052,ms,1937401528.5148962,0.5161552653293012,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Reduce_Broadcast_SIMD,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,7,10,1,3,2155.026178866181,2154.6284286666073,ms,1946173151.8111513,0.513828894962084,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Reduce_Broadcast_SIMD,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,8,10,1,3,2130.2778249589855,2129.887794333323,ms,1968779769.1298285,0.5079288276321455,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Reduce_Broadcast_SIMD,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,iteration,,9,10,1,3,2160.275701155761,2159.856830999994,ms,1941462017.2109044,0.5150757476247696,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Reduce_Broadcast_SIMD,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000_mean,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,mean,,10,1,10,2153.374570551378,2152.971773033308,ms,1947730209.8152688,0.5134338210263345,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Reduce_Broadcast_SIMD,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000_median,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,median,,10,1,10,2159.1263020159904,2158.719622666657,ms,1942484864.4673681,0.5148045498193912,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Reduce_Broadcast_SIMD,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000_stddev,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,stddev,,10,1,10,12.508107126754464,12.50521845070467,ms,11387601.239558036,0.0029822044916410287,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
april,native,april_vs_hardcoded,default,20260630_002507,2026-06-30T00:25:07+02:00,cm4r15c06s04,True,Handcoded,SoA,SIMD,SoA_Reduce_Broadcast_SIMD,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD,16/500,16,500,,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000_cv,BM_Baseline_Handcoded_SoA_Reduce_Broadcast_SIMD/16/500/min_time:5.000/min_warmup_time:2.000,aggregate,cv,,10,1,10,0.005808607242701732,0.005808352254003845,ms,0.005846600921509599,0.005808352254005621,results\april\native\april_vs_hardcoded\default\20260630_002507\april_vs_hardcoded.json
